x,y,shot_distance,shot_angle,body_part,is_goal
109.6,29.6,14.707821048680191,0.785398163397448,Left Foot,1
115.1,41.4,5.096076922496368,0.2782996590051108,Left Foot,1
114.5,43.9,6.742403132415029,0.6168012237880185,Left Foot,1
118.0,49.7,9.904039579888606,1.367460242766621,Right Foot,1
109.2,41.8,10.948972554536793,0.1651486774146266,Left Foot,1
111.5,36.3,9.270382947861432,0.4105574480418508,Right Foot,1
117.1,41.5,3.2649655434629063,0.4773453823736711,Left Foot,1
114.5,40.0,5.5,0.0,Head,1
115.8,33.0,8.163332652783422,1.030376826524312,Left Foot,1
116.8,38.8,3.417601498127016,0.3587706702705727,Left Foot,1
117.4,39.3,2.6925824035672474,0.2629947316809211,Right Foot,1
106.7,42.9,13.612494260788504,0.214684903208089,Right Foot,1
109.8,34.9,11.40394668524893,0.4636476090008061,Left Foot,1
107.3,31.2,15.45088994200658,0.6059539963696646,Right Foot,1
114.5,39.1,5.573149917237109,0.1621988334633821,Head,1
108.0,39.8,12.001666550941998,0.0166651237139409,Left Foot,1
103.2,45.4,17.646529403823287,0.3109982806055409,Right Foot,1
104.7,45.5,16.258536219475598,0.3450926176518256,Right Foot,1
107.8,26.1,18.494593804677084,0.8504403873607046,Right Foot,1
108.0,52.7,17.47254989977136,0.8137306608149906,Left Foot,1
116.7,41.3,3.546829570193636,0.3752708228559568,Right Foot,1
109.2,34.0,12.354756169184398,0.5070985043923371,Left Foot,1
113.2,38.7,6.923149572268387,0.1888971808776223,Left Foot,1
106.9,43.1,13.461797799699706,0.2323667192468079,Right Foot,1
104.4,48.7,17.86197077592503,0.5087298243155536,Right Foot,1
115.6,42.1,4.875448697299568,0.4453010438876856,Left Foot,1
108.0,39.9,12.00041665943312,0.008333140440136,Right Foot,1
104.9,37.1,15.375955254877656,0.1897426480317378,Left Foot,1
112.7,45.0,8.848163651289456,0.6005411313790078,Right Foot,1
113.7,40.2,6.303173803727766,0.0317353735284583,Head,1
116.2,46.5,7.529276193632425,1.0417658557152485,Left Foot,1
95.0,39.8,25.00079998720041,0.0079998293398867,Left Foot,1
109.8,36.8,10.690182411914218,0.3040009393401447,Head,1
113.3,52.5,14.18238343861849,1.078765175227158,Right Foot,1
108.0,40.0,12.0,0.0,Right Foot,1
109.9,27.8,15.838244852255563,0.8792916690769911,Left Foot,1
103.3,30.7,19.114915641979696,0.5081147642050794,Left Foot,1
108.1,40.1,11.900420160649796,0.0084031635476471,Right Foot,1
107.9,40.1,12.100413216084808,0.0082642746596512,Right Foot,1
113.2,39.5,6.818357573492311,0.0733973259016116,Right Foot,1
102.1,36.5,18.238969269122645,0.1930945111029891,Left Foot,1
113.5,46.5,9.192388155425116,0.7853981633974483,Head,1
114.0,40.7,6.040695324215583,0.1161416268799906,Head,1
110.5,51.2,14.686388255796592,0.8673398756692753,Left Foot,1
111.2,51.0,14.086873322352265,0.8960553845713441,Right Foot,1
108.2,40.2,11.80169479354554,0.0169475298064051,Right Foot,1
102.9,37.4,17.296531444194233,0.1508910884488379,Left Foot,1
108.1,40.0,11.900000000000006,0.0,Left Foot,1
112.1,43.8,8.76641317757725,0.4483426816766137,Right Foot,1
113.3,35.8,7.907591289387689,0.5599397971143885,Head,1
109.5,41.6,10.621205204683694,0.1512176901464408,Head,1
99.1,29.6,23.3445925216098,0.4617319025320525,Right Foot,1
100.6,36.8,19.66214637317097,0.1634764381706941,Right Foot,1
99.9,26.1,24.43808503136037,0.6050270653075077,Right Foot,1
108.0,39.9,12.00041665943312,0.008333140440136,Left Foot,1
107.9,40.1,12.100413216084808,0.0082642746596512,Left Foot,1
111.3,38.3,8.864536084872128,0.1929708099655699,Right Foot,1
109.0,38.7,11.076551810017412,0.1176361706782954,Head,1
118.3,34.1,6.1400325732035,1.2902595350565742,Left Foot,1
98.1,35.1,22.44147945212169,0.2201189206915217,Left Foot,1
116.3,36.8,4.891829923454007,0.7130608328588534,Head,1
105.8,16.2,27.714256259189064,1.0328520689939265,Right Foot,1
111.3,33.1,11.10405331399305,0.6705215579805489,Right Foot,1
114.1,39.2,5.953990258641683,0.1347712844777304,Head,1
116.1,35.0,6.34113554499508,0.9083700329617448,Head,1
113.0,39.2,7.045565981523414,0.1137920071437076,Left Foot,1
108.1,40.1,11.900420160649796,0.0084031635476471,Right Foot,1
108.4,40.0,11.599999999999994,0.0,Left Foot,1
112.8,40.5,7.217340230306456,0.0693331336882085,Head,1
116.4,41.6,3.939543120718437,0.41822432957923,Right Foot,1
92.8,63.9,36.20842443410097,0.72090845856681,Right Foot,1
115.5,40.6,4.539823785126467,0.1325515322966743,Right Foot,1
108.0,40.1,12.00041665943312,0.008333140440136,Right Foot,1
113.9,38.7,6.236986451805064,0.2099735128621631,Head,1
108.2,43.9,12.42779143693681,0.3192060306261621,Left Foot,1
113.3,39.3,6.736467917239719,0.1040999381095997,Head,1
118.8,42.2,2.505992817228337,1.0714496051147662,Left Foot,1
113.9,39.0,6.181423784210231,0.1624891092172035,Right Foot,1
114.7,39.8,5.303772242470445,0.0377179524668647,Head,1
115.7,43.8,5.738466694161425,0.7237479927581892,Right Foot,1
108.0,33.7,13.55322839769182,0.4834470015671988,Right Foot,1
108.0,40.1,12.00041665943312,0.008333140440136,Right Foot,1
106.6,42.1,13.563554106501735,0.1554520116398116,Head,1
113.9,36.1,7.240165743959175,0.5688478584213593,Right Foot,1
104.5,39.3,15.515798400340216,0.0451306250547492,Left Foot,1
108.8,37.8,11.414026458704225,0.1939591472598933,Left Foot,1
109.6,41.5,10.507616285342747,0.1432429488116867,Left Foot,1
92.7,47.0,28.18315099487635,0.2510026866430346,Right Foot,1
114.0,32.4,9.682974749528164,0.9025069079643128,Right Foot,1
110.5,38.3,9.65090669315583,0.1770731547788755,Right Foot,1
108.2,40.1,11.800423721205943,0.0084743734029707,Right Foot,1
109.1,42.8,11.253888216967509,0.2514440902780173,Right Foot,1
114.9,42.0,5.47813836992093,0.3737268199655538,Right Foot,1
100.1,45.4,20.61965082148581,0.2649759971000145,Right Foot,1
113.8,32.6,9.654014708917735,0.8734055369251887,Head,1
113.4,37.9,6.926037828369112,0.3080527810237768,Right Foot,1
111.6,40.3,8.405355435673146,0.0356991126793236,Head,1
97.7,48.4,23.82960343774105,0.3602441466108802,Right Foot,1
107.5,38.3,12.615070352558485,0.1351706986490092,Head,1
112.6,36.9,8.02309167341369,0.3967086628912137,Head,1
108.1,40.1,11.900420160649796,0.0084031635476471,Right Foot,1
97.1,39.7,22.901964981197583,0.0130996873197769,Right Foot,1
108.0,40.0,12.0,0.0,Right Foot,1
91.6,52.2,30.909545451203265,0.4057414037526989,Right Foot,0
94.0,32.0,27.202941017470888,0.2984989315861793,Right Foot,0
119.0,33.0,7.071067811865476,1.4288992721907328,Head,0
98.5,41.8,21.57521726425947,0.0835261433397938,Right Foot,0
117.0,55.0,15.297058540778355,1.373400766945016,Right Foot,0
111.6,38.4,8.551023330572786,0.1882215053047708,Head,0
112.0,41.1,8.075270893288968,0.1366431624910872,Right Foot,0
104.6,47.9,17.30809059370791,0.4739831582709541,Right Foot,0
116.2,42.0,4.294182110716775,0.4844779290370235,Head,0
92.0,43.0,28.16025568065745,0.1067356726491356,Left Foot,0
118.4,42.5,2.968164415931162,1.0014831356942364,Head,0
92.0,65.0,37.53664875824692,0.7288547264526309,Left Foot,0
99.2,46.7,21.8524598157736,0.3116206548833587,Left Foot,0
98.0,53.0,25.55386467836128,0.5337081916392615,Right Foot,0
82.5,42.3,37.57046712512369,0.0612565989967399,Left Foot,0
117.0,39.0,3.1622776601683795,0.3217505543966422,Left Foot,0
79.0,53.0,43.01162633521314,0.3070457320187907,Right Foot,0
108.0,46.0,13.41640786499874,0.4636476090008061,Left Foot,0
112.1,29.9,12.822636234409838,0.9070171866587946,Head,0
108.4,37.2,11.93314711214103,0.2368487609469201,Head,0
101.7,43.8,18.690371852908648,0.2047406533601468,Right Foot,0
103.7,52.2,20.36000982318034,0.6425187908381269,Right Foot,0
95.7,36.1,24.61097316239242,0.1591367257986936,Right Foot,0
113.0,44.2,8.163332652783422,0.5404195002705845,Right Foot,0
91.9,20.4,34.26032691029086,0.6090521256846141,Right Foot,0
104.3,36.5,16.08539710420604,0.2193432546051866,Left Foot,0
104.0,39.0,16.0312195418814,0.0624188099959573,Head,0
91.0,37.0,29.154759474226505,0.1030816085227002,Right Foot,0
99.0,20.0,29.0,0.7610127542247298,Right Foot,0
102.0,22.0,25.45584412271571,0.7853981633974483,Left Foot,0
117.1,44.9,5.693856338194705,1.036400850040482,Right Foot,0
113.4,35.7,7.877182237323185,0.5774396161445142,Head,0
93.2,30.1,28.570089254323303,0.3538546918467832,Right Foot,0
102.6,41.9,17.503428235634306,0.1087644789546362,Right Foot,0
104.3,22.5,23.51042322035059,0.8395620014343281,Right Foot,0
108.1,40.1,11.900420160649796,0.0084031635476471,Left Foot,0
107.6,35.5,13.191285001848764,0.3481233352806845,Head,0
83.3,40.2,36.70054495508207,0.0054495373342126,Left Foot,0
107.9,51.0,16.352675622050352,0.7378150601204652,Right Foot,0
97.5,21.5,29.129023327259016,0.6881449651458825,Right Foot,0
100.1,62.6,30.11262193831683,0.8488423135936273,Left Foot,0
101.8,18.1,28.475428003807075,0.8774069706433437,Right Foot,0
113.5,39.8,6.503076195155644,0.0307595260704696,Head,0
103.4,38.4,16.67693017314637,0.096088715517367,Right Foot,0
110.7,29.5,14.02640367307315,0.8459301831795556,Left Foot,0
101.9,56.4,24.424782496472712,0.736162624279399,Right Foot,0
100.4,21.2,27.158792314828727,0.7645678433612314,Right Foot,0
111.8,44.3,9.25904962725657,0.4829688758565609,Head,0
89.0,26.0,34.0147027033899,0.4241944079037666,Right Foot,0
110.7,38.0,9.512623192369176,0.2118275474814175,Head,0
101.6,47.1,19.72232237846244,0.3682659338572863,Right Foot,0
110.0,47.0,12.206555615733702,0.6107259643892086,Head,0
108.6,18.3,24.51224183953806,1.0870784204122188,Right Foot,0
114.0,45.0,7.810249675906654,0.6947382761967031,Head,0
108.2,29.1,16.0639347608237,0.7457713411435216,Right Foot,0
86.0,35.0,34.36568055487916,0.1460122577112754,Right Foot,0
112.8,29.4,12.81405478371308,0.9741359309175818,Left Foot,0
98.2,44.2,22.200900882621852,0.1903285396919073,Right Foot,0
105.0,30.0,18.027756377319943,0.5880026035475675,Right Foot,0
114.0,47.0,9.219544457292889,0.8621700546672264,Right Foot,0
104.5,39.4,15.511608556174954,0.0386903600854934,Right Foot,0
101.1,23.5,25.089041432466093,0.7177051407034795,Right Foot,0
112.8,40.7,7.233947746562733,0.0969176277943633,Right Foot,0
100.0,29.0,22.825424421026653,0.5028432109278608,Right Foot,0
113.3,30.2,11.871394189394945,0.971112011657092,Left Foot,0
97.0,37.0,23.194827009486403,0.1297025371559121,Right Foot,0
71.0,53.0,50.69516742254631,0.2593317444006848,Right Foot,0
97.3,64.3,33.25327051584551,0.8194275751390531,Right Foot,0
89.0,48.0,32.01562118716424,0.2525542757780595,Right Foot,0
102.7,48.5,19.275372888740694,0.4566871645644795,Right Foot,0
110.9,49.5,13.155227098001763,0.8069002253836798,Left Foot,0
116.0,31.0,9.848857801796104,1.1525719972156676,Left Foot,0
112.0,39.0,8.06225774829855,0.1243549945467614,Head,0
112.0,51.0,13.601470508735444,0.9420000403794636,Right Foot,0
114.6,43.7,6.545991139621263,0.6007137833109936,Head,0
93.0,21.3,32.843416387458845,0.6057372305195934,Left Foot,0
113.6,50.9,12.640015822774908,1.0398745056535932,Head,0
114.3,34.8,7.715568676384136,0.7395587375163316,Right Foot,0
106.7,39.7,13.303383028387929,0.0225525666503041,Right Foot,0
99.9,30.0,22.450167037240497,0.461655579763211,Right Foot,0
108.8,38.4,11.313708498984765,0.141897054604164,Head,0
109.9,58.0,20.6400096899202,1.059462553608475,Right Foot,0
100.1,36.8,20.15564437074638,0.1594391146615665,Right Foot,0
111.0,34.0,10.816653826391969,0.5880026035475675,Head,0
110.6,24.5,18.127603261324985,1.02564649283792,Right Foot,0
108.1,47.4,14.01320805525987,0.5563300302827879,Right Foot,0
103.1,53.1,21.38270329027647,0.6594024812334357,Right Foot,0
106.1,35.4,14.641379716406515,0.3195907305412357,Right Foot,0
114.0,42.0,6.324555320336759,0.3217505543966422,Head,0
107.3,38.0,12.856515857727556,0.1561975098386689,Right Foot,0
106.0,46.0,15.231546211727816,0.4048917862850834,Head,0
104.5,40.5,15.508062419270823,0.0322468824352539,Head,0
100.2,29.9,22.227235545609357,0.4716957249700876,Right Foot,0
93.3,53.6,29.964145240603813,0.471110157036055,Right Foot,0
98.7,48.8,23.0462578307195,0.3917871233953548,Left Foot,0
105.9,34.9,14.993998799519757,0.3470616035394907,Left Foot,0
96.5,24.9,27.933134446388216,0.5711223798154342,Right Foot,0
114.0,47.0,9.219544457292889,0.8621700546672264,Head,0
103.1,36.4,17.279178221200226,0.209880722661075,Right Foot,0
99.0,43.0,21.213203435596427,0.1418970546041639,Right Foot,0
117.0,33.0,7.615773105863909,1.1659045405098132,Head,0
108.0,54.0,18.43908891458577,0.8621700546672264,Left Foot,0
114.0,43.0,6.708203932499369,0.4636476090008061,Head,0
103.7,43.7,16.71466422037846,0.2232114194974193,Left Foot,0
108.9,50.1,15.007331541616582,0.738263289583948,Right Foot,0
108.4,30.9,14.743473132203276,0.6652073327646336,Left Foot,0
98.3,32.3,23.02563788475794,0.3409789534963495,Left Foot,0
81.5,47.7,39.26245025466445,0.1973955598498808,Right Foot,0
99.0,22.2,27.52889391167033,0.7031101736227664,Right Foot,0
89.5,33.0,31.2929704566377,0.225601243836024,Right Foot,0
114.0,40.0,6.0,0.0,Right Foot,0
109.7,32.0,13.041855696180662,0.6603706739957776,Left Foot,0
115.0,47.2,8.765842800324451,0.9638086627484888,Right Foot,0
112.6,21.1,20.29704411977271,1.1976091236489874,Left Foot,0
106.9,41.0,13.138112497615472,0.0761881201743876,Right Foot,0
112.6,40.3,7.406078584514215,0.0405183524783465,Head,0
85.7,42.9,34.42237644323819,0.0843475039209734,Right Foot,0
104.7,28.8,18.961276328348784,0.6318982539768041,Right Foot,0
113.0,28.0,13.892443989449804,1.042721878368537,Right Foot,0
95.2,50.1,26.777789303824164,0.3867476275562451,Left Foot,0
104.8,50.0,18.194504664870657,0.5819051181398854,Left Foot,0
115.3,46.1,7.700649323271385,0.9143089350814396,Head,0
108.1,55.7,19.70025380547165,0.9222191194683136,Right Foot,0
99.0,53.0,24.698178070456937,0.5543074962015512,Left Foot,0
96.0,32.0,25.29822128134704,0.3217505543966422,Right Foot,0
86.7,36.4,33.49402931867111,0.1076898708328207,Right Foot,0
95.2,39.8,24.800806438501144,0.0080643413067671,Left Foot,0
109.9,26.3,17.02057578344516,0.9355206494132108,Right Foot,0
105.0,49.0,17.4928556845359,0.5404195002705842,Right Foot,0
91.0,33.0,29.8328677803526,0.2368487609469202,Right Foot,0
93.2,50.3,28.711147660795447,0.3669237713078024,Right Foot,0
93.0,26.0,30.4138126514911,0.4783524313786575,Right Foot,0
101.3,31.8,20.418863827353373,0.413251720142606,Left Foot,0
112.0,49.0,12.041594578792296,0.844153986113171,Right Foot,0
93.2,48.3,28.05583718230486,0.3003333110800085,Left Foot,0
116.0,40.0,4.0,0.0,Head,0
99.2,39.7,20.80216334903656,0.0144220769269849,Left Foot,0
87.3,50.5,34.34443186311284,0.3107012803172733,Right Foot,0
115.0,33.0,8.602325267042627,0.9505468408120752,Left Foot,0
103.7,48.0,18.15736765062601,0.4562585809169016,Left Foot,0
117.5,44.2,4.887739763939978,1.033885584054851,Other,0
102.9,54.8,22.615260334561697,0.7134223984220545,Right Foot,0
113.4,44.9,8.220097323024826,0.6386349671539852,Right Foot,0
110.3,39.5,9.712878049270468,0.0515008109512254,Head,0
94.0,30.0,27.85677655436824,0.3671738338182192,Right Foot,0
111.0,45.0,10.295630140987,0.507098504392337,Right Foot,0
114.7,36.7,6.243396511515183,0.5569015241055859,Right Foot,0
115.6,43.7,5.7489129407219295,0.6991925897216692,Head,0
103.1,56.9,23.90020920410531,0.7853981633974481,Left Foot,0
110.0,59.2,21.648094604375697,1.0906212971913698,Right Foot,0
108.6,42.9,11.763077828527708,0.2491023510927447,Left Foot,0
99.1,26.4,24.935316320431955,0.5768795917656304,Right Foot,0
111.7,39.4,8.321658488546616,0.0721636289596577,Head,0
102.0,51.0,21.095023109728988,0.5485494024505281,Right Foot,0
95.5,45.1,25.025187311986297,0.2052323900062069,Left Foot,0
96.0,16.0,33.94112549695428,0.7853981633974483,Right Foot,0
115.5,46.7,8.070935509592431,0.9793573106573416,Right Foot,0
95.0,34.0,25.70992026436488,0.2355449807208633,Right Foot,0
104.0,34.0,17.08800749063506,0.3587706702705722,Left Foot,0
112.0,30.0,12.806248474865695,0.8960553845713439,Right Foot,0
112.7,39.4,7.324616030891992,0.0820074455261858,Right Foot,0
94.6,34.8,25.926820090400604,0.2019341065996011,Right Foot,0
102.6,53.4,21.96178499120689,0.656250873269428,Right Foot,0
109.0,53.0,17.029386365926403,0.8685393952858895,Right Foot,0
102.1,39.2,17.917868176767016,0.0446630160100209,Left Foot,0
85.0,31.2,36.08933360426596,0.2463227483389765,Right Foot,0
105.2,36.4,15.231546211727814,0.2386093225082011,Head,0
107.2,54.0,18.969449122207,0.830144394852064,Right Foot,0
110.0,41.0,10.04987562112089,0.099668652491162,Head,0
94.4,40.9,25.615815427192626,0.0351417768027967,Right Foot,0
113.4,26.4,15.116877984557524,1.1189824848972418,Right Foot,0
107.0,49.0,15.811388300841896,0.6055446636049701,Right Foot,0
105.8,35.4,14.926486525636236,0.3132761809936716,Left Foot,0
101.1,39.2,18.91692363995796,0.0423027902702698,Left Foot,0
104.1,46.7,17.253985046939164,0.3988035814475994,Right Foot,0
98.0,54.0,26.0768096208106,0.5667292175235064,Left Foot,0
97.3,18.2,31.47268657105713,0.7651762011878135,Right Foot,0
101.1,25.8,23.64000846023537,0.6443471322800988,Right Foot,0
100.8,27.5,22.910477952238363,0.5771071509270855,Right Foot,0
114.4,45.0,7.5073297516493795,0.7288547264526314,Right Foot,0
113.3,34.3,8.796590248499703,0.7049271521319874,Head,0
102.5,38.8,17.541094606665798,0.0684642555498317,Right Foot,0
115.3,44.4,6.43816744112795,0.7524430657831497,Head,0
105.0,67.0,30.886890422961,1.0636978224025595,Left Foot,0
107.1,54.7,19.557607215607952,0.8505233267318341,Right Foot,0
112.0,39.0,8.06225774829855,0.1243549945467614,Right Foot,0
103.4,48.4,18.604300578092147,0.4684552642674972,Right Foot,0
97.0,51.0,25.495097567963924,0.4461055489434036,Right Foot,0
105.0,38.8,15.047923444781343,0.0798299857122375,Head,0
106.1,49.8,17.00735135169495,0.614097820589279,Right Foot,0
86.0,34.0,34.52535300326414,0.1746721990082397,Right Foot,0
105.0,46.0,16.15549442140351,0.3805063771123649,Right Foot,0
95.0,41.0,25.019992006393608,0.03997868712329,Right Foot,0
101.9,57.5,25.176576415390556,0.7685458263561058,Left Foot,0
96.6,32.6,24.54220853957525,0.3062878693370566,Right Foot,0
104.9,35.0,15.906288064787454,0.3197624854452965,Right Foot,0
106.6,42.1,13.563554106501735,0.1554520116398116,Head,0
98.5,49.0,23.30772404161333,0.3964412832184413,Right Foot,0
110.3,57.6,20.09601950635996,1.0670810864390683,Left Foot,0
97.5,44.6,22.96540877058364,0.2016653887262531,Left Foot,0
97.0,48.0,24.35159132377184,0.3347368373168147,Right Foot,0
85.0,38.0,35.05709628591621,0.0570807824062646,Left Foot,0
105.5,30.3,17.445343218177165,0.5895924273273555,Left Foot,0
113.0,39.9,7.000714249274855,0.0142847425873968,Head,0
97.9,30.6,24.0160363090998,0.4021580588140333,Right Foot,0
106.0,52.0,18.43908891458577,0.7086262721276703,Right Foot,0
104.9,20.8,24.426420122482128,0.9043672136146812,Left Foot,0
103.0,48.0,18.788294228055936,0.4398425828157362,Right Foot,0
109.0,43.0,11.40175425099138,0.2662520491509254,Right Foot,0
111.6,45.7,10.151354589413184,0.5961991412974801,Head,0
107.2,36.5,13.269890730522237,0.2669129875874005,Head,0
101.0,23.6,25.09900396430105,0.7120834752941776,Right Foot,0
111.4,49.6,12.888754788574415,0.8402880259916026,Right Foot,0
97.6,30.2,24.44994887520218,0.4124104415973872,Left Foot,0
100.6,22.7,25.9932683593272,0.7282397834123838,Right Foot,0
112.6,43.7,8.273451516749228,0.4636476090008061,Head,0
110.2,30.4,13.718600511714014,0.7750892502512052,Right Foot,0
116.0,35.0,6.4031242374328485,0.8960553845713439,Left Foot,0
112.5,37.4,7.937883848986454,0.3337021765375504,Head,0
100.4,34.7,20.303940504246945,0.2640922252955189,Right Foot,0
86.7,34.2,33.80133133472704,0.172444267818741,Right Foot,0
90.9,44.3,29.415982050579235,0.1467047098708549,Right Foot,0
109.0,51.0,15.556349186104043,0.7853981633974483,Left Foot,0
109.8,44.1,10.993179703798171,0.3821955646949351,Right Foot,0
102.3,19.3,27.23563841733841,0.8633647972289905,Left Foot,0
115.0,44.0,6.4031242374328485,0.6747409422235526,Head,0
92.0,40.0,28.0,0.0,Left Foot,0
108.1,38.8,11.960351165413169,0.10050059905463,Head,0
113.1,41.5,7.061161377563898,0.2140606835638213,Head,0
97.6,20.8,29.502542263337244,0.7086262721276702,Right Foot,0
104.7,32.5,17.039366185395508,0.4557737559767056,Right Foot,0
104.0,51.6,19.762590923257,0.6273081922757626,Right Foot,0
118.1,39.8,1.9104973174542856,0.104876938730235,Right Foot,0
88.8,35.8,31.48142309362777,0.1338109774745908,Right Foot,0
113.1,50.4,12.48078523170718,0.9850159418115828,Right Foot,0
61.0,40.0,59.0,0.0,Right Foot,0
103.4,47.4,18.174707700538125,0.41934164755003,Right Foot,0
112.8,33.0,10.041912168506556,0.7713145875745879,Right Foot,0
104.5,25.1,21.5002325568818,0.765663883475839,Left Foot,0
95.8,40.2,24.200826432169627,0.0082642746596512,Right Foot,0
103.9,34.6,16.98146047900474,0.3236127496370072,Left Foot,0
115.2,42.5,5.412023651093921,0.4801750296035271,Other,0
93.0,41.0,27.018512172212592,0.03702011587393,Right Foot,0
108.1,40.1,11.900420160649796,0.0084031635476471,Right Foot,0
93.8,41.6,26.24880949681338,0.0609929554489333,Left Foot,0
100.8,56.5,25.315805339747737,0.7099116184635248,Left Foot,0
105.6,36.2,14.892951352905175,0.2580072418639548,Left Foot,0
95.9,38.8,24.129857024027302,0.0497514420825133,Left Foot,0
104.5,53.2,20.35902748168488,0.7054296927117161,Right Foot,0
89.4,35.7,30.900647242412248,0.139608729078943,Right Foot,0
97.7,60.1,30.02165884823821,0.7335578597583589,Right Foot,0
115.5,44.0,6.020797289396148,0.7266423406817256,Left Foot,0
105.7,57.5,22.59955751779224,0.8856894808143656,Right Foot,0
114.1,36.2,7.017834423809103,0.5721936440079933,Head,0
85.2,44.5,35.08974209081622,0.1285967506549035,Right Foot,0
109.3,26.5,17.22614292289484,0.9005884450901323,Right Foot,0
113.1,50.5,12.564234954823158,0.9894161429899964,Right Foot,0
112.9,35.9,8.198780397107848,0.5236846609962438,Head,0
111.0,32.4,11.77964345810178,0.7012599228662775,Left Foot,0
103.7,23.5,23.1935335815826,0.7914956488051305,Right Foot,0
90.2,46.1,30.41792234851026,0.2019087464859932,Right Foot,0
114.5,31.7,9.956907150315304,0.985579231363337,Head,0
111.0,55.0,17.4928556845359,1.0303768265243125,Right Foot,0
111.2,36.2,9.585405573057404,0.4076315054576267,Left Foot,0
109.1,30.9,14.199295757184586,0.6956399892074976,Right Foot,0
108.2,26.4,18.00555469848124,0.856146031151056,Left Foot,0
114.2,41.7,6.044005294504628,0.2851177351725967,Head,0
99.9,40.1,20.100248754679622,0.0049750833308541,Right Foot,0
101.0,33.9,19.955199823604875,0.3106575070627599,Left Foot,0
106.0,43.0,14.317821063276352,0.2110933332227465,Head,0
115.5,43.9,5.954829972383761,0.7140906986121578,Head,0
112.1,46.3,10.104454463255305,0.6731953484001933,Head,0
101.0,38.0,19.1049731745428,0.1048769387302338,Right Foot,0
109.3,33.9,12.316655390161731,0.5181390652415373,Head,0
114.8,47.6,9.208691546577072,0.9707461133931428,Head,0
91.0,31.0,30.364452901377952,0.3009202343604251,Right Foot,0
98.2,48.9,23.54676198546203,0.387604049721689,Right Foot,0
115.0,48.0,9.433981132056603,1.012197011451334,Right Foot,0
108.0,56.0,20.0,0.9272952180016122,Right Foot,0
88.0,22.7,36.37705320665763,0.4956170329628597,Right Foot,0
85.0,49.0,36.1386219991853,0.2516899717581867,Right Foot,0
108.6,41.9,11.557248807566625,0.1651486774146266,Left Foot,0
110.4,58.9,21.198348992315413,1.100819688377889,Right Foot,0
103.3,35.3,17.348775172904862,0.2743408514994018,Right Foot,0
90.3,41.8,29.754495458669773,0.060532019782107,Left Foot,0
111.2,45.2,10.22154587134451,0.533708191639262,Right Foot,0
97.8,43.7,22.506221362103418,0.1651486774146269,Left Foot,0
112.0,30.0,12.806248474865695,0.8960553845713439,Left Foot,0
103.8,43.9,16.662832892398583,0.2362452607184374,Right Foot,0
105.4,52.7,19.350710581268068,0.7159131386669166,Left Foot,0
99.0,49.4,23.00782475593901,0.4208721609905137,Right Foot,0
97.2,27.3,26.098467387952116,0.5082149907166609,Right Foot,0
100.7,33.1,20.496341136895627,0.343352132072852,Right Foot,0
101.3,32.6,20.110942295178518,0.3768129497703124,Right Foot,0
107.4,38.5,12.688971589533956,0.1184899591581378,Right Foot,0
114.4,35.9,6.940461079784249,0.6319742418186038,Head,0
102.9,22.8,24.253865671269804,0.7883136070322235,Right Foot,0
100.5,48.6,21.312203077110546,0.4153658333152991,Right Foot,0
94.0,54.0,29.5296461204668,0.4939413689195812,Right Foot,0
92.4,20.4,33.851440146617094,0.6175022401470739,Right Foot,0
111.3,28.7,14.261135999632009,0.9146731674455912,Head,0
108.0,16.0,26.83281572999748,1.1071487177940904,Right Foot,0
102.0,38.0,18.110770276274835,0.1106572211738956,Right Foot,0
112.4,31.4,11.476933388322855,0.8470483340367078,Head,0
109.0,32.0,13.601470508735444,0.628796286415433,Head,0
112.7,35.6,8.523496934944012,0.5424315699899499,Right Foot,0
106.2,47.1,15.51934276958918,0.4751744759754875,Right Foot,0
110.0,50.0,14.142135623730953,0.7853981633974483,Head,0
112.5,37.7,7.844743462982074,0.2975617247378055,Right Foot,0
111.0,45.0,10.295630140987,0.507098504392337,Head,0
104.3,19.0,26.22003051104251,0.9288207698311016,Right Foot,0
117.1,33.0,7.576938695805849,1.1780356611575744,Right Foot,0
112.4,53.5,15.492256130079952,1.058055249058425,Right Foot,0
106.8,44.2,13.852075656738238,0.3080527810237765,Right Foot,0
111.1,46.8,11.200446419674533,0.6524294429731206,Left Foot,0
104.0,49.0,18.35755975068582,0.5123894603107377,Right Foot,0
93.0,48.0,28.16025568065745,0.2880554470506258,Right Foot,0
90.9,41.4,29.133657511544957,0.0480728991561833,Right Foot,0
105.8,26.0,19.940912717325656,0.7783060837231285,Left Foot,0
101.0,37.0,19.235384061671343,0.1566018769820153,Right Foot,0
104.0,40.0,16.0,0.0,Left Foot,0
98.2,28.9,24.463237725207183,0.4709600929188764,Right Foot,0
93.3,32.7,27.679956647364897,0.2668857626275638,Right Foot,0
101.0,53.0,23.021728866442675,0.6000502134017536,Left Foot,0
111.0,42.0,9.219544457292889,0.2186689458739419,Right Foot,0
103.0,35.9,17.487424052730006,0.236657079906523,Left Foot,0
99.9,40.8,20.115914098046844,0.0397799984710266,Right Foot,0
105.2,33.4,16.204937519163717,0.4194774617553611,Left Foot,0
99.8,46.7,21.28215214681072,0.3202646713891379,Left Foot,0
104.0,38.5,16.070158679988197,0.0934767811585894,Right Foot,0
86.0,51.0,35.73513677041127,0.3129012278803845,Right Foot,0
103.0,45.0,17.72004514666935,0.2860514417173182,Right Foot,0
